latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
24.85532,80.22266,350.14,1.02,1.01,2024-05-09,0826,A,92,6.1NRT,311.8,40.81,D
24.57702,77.19667,345.74,1.38,1.16,2024-05-09,0826,A,87,6.1NRT,321.3,35.28,D
25.7275,80.93755,333.52,1,1,2024-05-09,0826,A,65,6.1NRT,314.17,10.31,D
25.73632,80.93596,335.91,1,1,2024-05-09,0826,A,72,6.1NRT,313.95,13.45,D
25.77717,80.64161,331.15,1,1,2024-05-09,0826,A,52,6.1NRT,313.18,7.24,D
25.32215,77.75645,342.4,1.25,1.11,2024-05-09,0826,A,83,6.1NRT,321.42,28.77,D
25.3201,77.74429,352.03,1.25,1.11,2024-05-09,0826,A,94,6.1NRT,321.79,55.88,D
25.67064,79.5135,338.54,1.05,1.02,2024-05-09,0826,A,77,6.1NRT,316.51,16.59,D
25.60746,78.81628,344.49,1.1,1.05,2024-05-09,0826,A,86,6.1NRT,321.33,26.41,D
25.19762,76.10788,337.88,1.58,1.24,2024-05-09,0826,A,62,6.1NRT,320.93,19.29,D
26.33869,83.31586,327.66,1.15,1.07,2024-05-09,0826,A,66,6.1NRT,302.12,12.82,D
26.33723,83.30455,329.37,1.15,1.07,2024-05-09,0826,A,63,6.1NRT,302.54,15.53,D
25.31507,76.39076,346.65,1.51,1.21,2024-05-09,0826,A,88,6.1NRT,320.71,49.23,D
25.31252,76.37617,341.31,1.51,1.21,2024-05-09,0826,A,82,6.1NRT,320.66,29.5,D
25.31803,76.38487,350.54,1.51,1.21,2024-05-09,0826,A,92,6.1NRT,321.78,62.36,D
25.77785,78.90253,337.21,1.09,1.04,2024-05-09,0826,A,70,6.1NRT,320.64,10.69,D
25.43176,76.65543,340.14,1.44,1.19,2024-05-09,0826,A,80,6.1NRT,317.98,28.49,D
25.9954,79.81651,331.89,1.02,1.01,2024-05-09,0826,A,60,6.1NRT,314.66,7.94,D
26.46154,83.06673,326.84,1.13,1.06,2024-05-09,0826,A,64,6.1NRT,302.53,9.61,D
26.46012,83.05565,325.71,1.12,1.06,2024-05-09,0826,A,60,6.1NRT,302.56,8.07,D
25.91459,79.11839,332.76,1.07,1.03,2024-05-09,0826,A,62,6.1NRT,315.36,9.62,D
26.04149,79.81802,333.28,1.02,1.01,2024-05-09,0826,A,66,6.1NRT,315.97,9.32,D
25.822,78.03719,344.42,1.19,1.08,2024-05-09,0826,A,86,6.1NRT,315.29,30.38,D
26.58089,82.42908,324.17,1.07,1.03,2024-05-09,0826,A,44,6.1NRT,302.82,7.07,D
26.08315,78.95407,332.86,1.08,1.04,2024-05-09,0826,A,63,6.1NRT,313.91,11.17,D
26.19098,79.46585,330.95,1.04,1.02,2024-05-09,0828,A,55,6.1NRT,313.51,9.25,D
26.52862,81.18759,332.76,1.01,1,2024-05-09,0828,A,72,6.1NRT,306.54,15.09,D
26.22026,79.06194,342.32,1.07,1.03,2024-05-09,0828,A,84,6.1NRT,312,29.09,D
26.56086,81.14468,327.48,1,1,2024-05-09,0828,A,58,6.1NRT,305.85,8.73,D
26.86608,83.0565,326.39,1.13,1.06,2024-05-09,0828,A,68,6.1NRT,302.48,9.52,D
25.99249,77.15426,362.88,1.32,1.14,2024-05-09,0828,A,100,6.1NRT,315.37,107.78,D
25.99033,77.14153,351.44,1.32,1.14,2024-05-09,0828,A,93,6.1NRT,315.15,66.23,D
26.00247,77.15204,347.77,1.32,1.14,2024-05-09,0828,A,90,6.1NRT,316.31,50.12,D
26.0003,77.13922,347.25,1.32,1.14,2024-05-09,0828,A,89,6.1NRT,315.65,50.16,D
26.00065,77.14707,357.35,1.32,1.14,2024-05-09,0828,A,98,6.1NRT,317.97,82.11,D
26.83556,81.5941,325.32,1.02,1.01,2024-05-09,0828,A,55,6.1NRT,303.54,8.01,D
26.62408,79.21836,329.52,1.05,1.02,2024-05-09,0828,A,63,6.1NRT,311.46,8.92,D
27.37832,81.38966,328.28,1.02,1.01,2024-05-09,0828,A,57,6.1NRT,305.01,10.31,D
27.70283,81.74297,326.78,1.04,1.02,2024-05-09,0828,A,65,6.1NRT,305.24,7.45,D
27.83827,81.25697,335.47,1.02,1.01,2024-05-09,0828,A,61,6.1NRT,306.09,20.73,D
28.0779,80.66398,338.5,1,1,2024-05-09,0828,A,84,6.1NRT,303.56,26.26,D
28.26131,80.34105,325.2,1,1,2024-05-09,0828,A,14,6.1NRT,305.37,8.53,D
28.46764,80.61881,327.98,1,1,2024-05-09,0828,A,57,6.1NRT,305.08,11.63,D
28.62342,80.93509,332.76,1.01,1.01,2024-05-09,0828,A,75,6.1NRT,309.38,13,D
28.58881,80.42963,324.57,1,1,2024-05-09,0828,A,60,6.1NRT,304.85,7.55,D
28.68011,80.29263,343.53,1,1,2024-05-09,0828,A,89,6.1NRT,307.07,31.85,D
28.75981,79.88443,331.4,1,1,2024-05-09,0828,A,42,6.1NRT,308.18,14.63,D
28.75833,79.8744,328.63,1,1,2024-05-09,0828,A,44,6.1NRT,307.61,11.3,D
28.82422,80.2635,328.39,1,1,2024-05-09,0828,A,63,6.1NRT,301.15,14.1,D
29.04849,79.41632,323.84,1.01,1,2024-05-09,0828,A,62,6.1NRT,303.61,9.8,D
28.92911,78.04359,324.24,1.09,1.04,2024-05-09,0828,A,53,6.1NRT,305.51,7.71,D
29.0171,76.8865,331.75,1.22,1.1,2024-05-09,0828,A,59,6.1NRT,310.93,14.2,D
29.01913,76.87948,331.4,1.22,1.1,2024-05-09,0828,A,57,6.1NRT,311.22,13.5,D
29.01934,76.41017,337.54,1.29,1.13,2024-05-09,0828,A,75,6.1NRT,313.89,20.96,D
29.0181,76.34304,331.7,1.31,1.13,2024-05-09,0828,A,56,6.1NRT,313.88,11.88,D
29.24281,76.86771,335.38,1.22,1.1,2024-05-09,0828,A,74,6.1NRT,310.48,20.9,D
29.74841,78.37173,319.17,1.05,1.02,2024-05-09,0828,A,33,6.1NRT,300.1,5.38,D
29.60484,75.17929,332.76,1.49,1.21,2024-05-09,0828,A,62,6.1NRT,314.02,17.66,D
29.59664,74.69036,337.08,1.6,1.25,2024-05-09,0828,A,74,6.1NRT,315.08,27.95,D
30.03989,75.76246,334.53,1.35,1.15,2024-05-09,0828,A,69,6.1NRT,310.5,22.86,D
29.9945,74.58333,331.2,1.6,1.24,2024-05-09,0828,A,52,6.1NRT,311.59,14.89,D
30.0598,74.87832,333.65,1.53,1.22,2024-05-09,0828,A,65,6.1NRT,311.87,22.54,D
30.0622,74.87247,330.9,1.53,1.22,2024-05-09,0828,A,49,6.1NRT,311.9,16.55,D
30.11526,74.65734,333,1.57,1.23,2024-05-09,0828,A,66,6.1NRT,311.83,19.89,D
30.19495,75.02251,329.47,1.48,1.2,2024-05-09,0828,A,38,6.1NRT,311.7,14.95,D
30.04484,74.10748,330.95,1.71,1.28,2024-05-09,0828,A,59,6.1NRT,311.39,20.05,D
30.15837,74.64646,333.75,1.57,1.23,2024-05-09,0828,A,68,6.1NRT,310.85,21.87,D
30.22273,74.87361,333.79,1.51,1.21,2024-05-09,0828,A,68,6.1NRT,312.6,22.4,D
30.34377,75.15009,330.75,1.45,1.19,2024-05-09,0828,A,60,6.1NRT,311.38,15.94,D
30.39579,75.25836,333,1.42,1.18,2024-05-09,0828,A,69,6.1NRT,310.84,22.43,D
30.40793,74.72971,336.52,1.53,1.22,2024-05-09,0828,A,77,6.1NRT,310.41,32.71,D
30.40502,74.71427,332.62,1.54,1.22,2024-05-09,0828,A,69,6.1NRT,310.41,22.44,D
30.53323,75.28738,332.04,1.41,1.18,2024-05-09,0828,A,70,6.1NRT,311.59,19.24,D
30.4435,73.99809,334.44,1.7,1.28,2024-05-09,0828,A,75,6.1NRT,309.89,26.88,D
30.69795,74.99206,344.14,1.46,1.19,2024-05-09,0828,A,88,6.1NRT,312.3,52.4,D
30.69526,74.97729,332.81,1.46,1.19,2024-05-09,0828,A,72,6.1NRT,311.73,20.52,D
30.70838,74.98944,341.65,1.46,1.19,2024-05-09,0828,A,85,6.1NRT,311.48,45.24,D
30.7057,74.97467,352,1.46,1.19,2024-05-09,0828,A,94,6.1NRT,312.04,80.92,D
30.64187,74.626,331.2,1.54,1.22,2024-05-09,0828,A,67,6.1NRT,309.36,16.23,D
30.57673,74.14668,330.7,1.65,1.26,2024-05-09,0828,A,67,6.1NRT,308.29,17.61,D
30.60982,74.13811,336.69,1.65,1.26,2024-05-09,0828,A,79,6.1NRT,307.9,36.12,D
30.67081,74.27801,332.23,1.62,1.25,2024-05-09,0828,A,71,6.1NRT,307.57,20.71,D
31.24851,77.21414,318.77,1.11,1.05,2024-05-09,0828,A,63,6.1NRT,301.77,8.1,D
30.76792,74.48355,330.95,1.56,1.23,2024-05-09,0828,A,68,6.1NRT,309.33,16.3,D
30.76495,74.46776,334.71,1.57,1.23,2024-05-09,0828,A,76,6.1NRT,309.89,26.88,D
30.73475,74.30771,336.09,1.6,1.25,2024-05-09,0828,A,78,6.1NRT,308.91,32.69,D
30.73167,74.29149,332.14,1.61,1.25,2024-05-09,0828,A,71,6.1NRT,308.18,22.22,D
30.84155,74.81953,329.99,1.48,1.2,2024-05-09,0828,A,67,6.1NRT,309.97,14.1,D
30.74256,74.28868,329.63,1.61,1.25,2024-05-09,0828,A,64,6.1NRT,306.39,16.56,D
30.75345,74.28587,327.58,1.61,1.25,2024-05-09,0828,A,44,6.1NRT,305.69,12.46,D
30.77643,74.34774,327.35,1.59,1.24,2024-05-09,0828,A,54,6.1NRT,306.48,13.47,D
30.76434,74.28304,338.21,1.61,1.25,2024-05-09,0828,A,81,6.1NRT,307.13,43.37,D
30.82424,74.34531,331.84,1.59,1.24,2024-05-09,0828,A,72,6.1NRT,307.8,25.71,D
30.97583,75.04148,332.52,1.43,1.18,2024-05-09,0828,A,75,6.1NRT,310.67,19.36,D
30.97318,75.02695,331.4,1.43,1.18,2024-05-09,0828,A,73,6.1NRT,311.12,16.31,D
30.99124,75.00717,353.05,1.44,1.19,2024-05-09,0828,A,95,6.1NRT,310.97,81.87,D
30.9886,74.99257,347.58,1.44,1.19,2024-05-09,0828,A,91,6.1NRT,312.13,61.71,D
30.87948,74.3981,327.17,1.57,1.24,2024-05-09,0828,A,49,6.1NRT,306.92,14.09,D
30.91273,74.45595,352.76,1.56,1.23,2024-05-09,0828,A,95,6.1NRT,309.56,94.24,D
30.94964,74.63706,327.99,1.51,1.21,2024-05-09,0828,A,65,6.1NRT,306.83,15.9,D
30.91731,74.46635,339.71,1.55,1.23,2024-05-09,0828,A,84,6.1NRT,308.27,45.1,D
30.91432,74.45061,344.63,1.56,1.23,2024-05-09,0828,A,89,6.1NRT,309.47,62.45,D
31.01622,74.9345,372.34,1.45,1.19,2024-05-09,0828,A,100,6.1NRT,313.58,178.78,D
31.0135,74.9198,339.39,1.45,1.19,2024-05-09,0828,A,84,6.1NRT,311.35,38.42,D
31.05599,75.09175,336.26,1.42,1.18,2024-05-09,0828,A,81,6.1NRT,310.96,30.33,D
31.02662,74.93188,333.79,1.45,1.19,2024-05-09,0828,A,78,6.1NRT,309.44,23.34,D
31.0239,74.91717,330.4,1.45,1.19,2024-05-09,0828,A,67,6.1NRT,309.59,16.06,D
30.9593,74.57003,326.49,1.53,1.22,2024-05-09,0828,A,56,6.1NRT,307.36,14.63,D
31.11737,75.37129,326.67,1.36,1.16,2024-05-09,0828,A,67,6.1NRT,304.87,21.38,D
31.06628,75.08918,336.82,1.42,1.18,2024-05-09,0828,A,82,6.1NRT,309.8,32.22,D
31.14846,74.52575,327.93,1.53,1.22,2024-05-09,0828,A,49,6.1NRT,308.08,14.49,D
31.19456,74.59454,334.12,1.51,1.21,2024-05-09,0828,A,78,6.1NRT,309.37,24.6,D
31.31729,74.9319,330.04,1.43,1.18,2024-05-09,0828,A,71,6.1NRT,310.04,14.6,D
31.28413,74.6923,331.6,1.48,1.2,2024-05-09,0828,A,73,6.1NRT,309.71,17.31,D
31.3029,74.73467,335.07,1.47,1.2,2024-05-09,0828,A,79,6.1NRT,310,26.61,D
31.31062,74.717,337.63,1.47,1.2,2024-05-09,0828,A,82,6.1NRT,310.47,33.37,D
31.60081,75.64467,333.7,1.29,1.13,2024-05-09,0828,A,81,6.1NRT,308.18,23.35,D
31.57968,75.46886,331.35,1.32,1.14,2024-05-09,0828,A,71,6.1NRT,309.59,16.08,D
31.65127,75.52129,335.47,1.31,1.13,2024-05-09,0828,A,82,6.1NRT,309.02,23.46,D
31.71576,75.59716,335.83,1.29,1.13,2024-05-09,0828,A,83,6.1NRT,309.89,24.31,D
31.71341,75.58392,336.52,1.29,1.13,2024-05-09,0828,A,84,6.1NRT,309.23,25.78,D
31.61233,75.02086,327.85,1.4,1.17,2024-05-09,0828,A,68,6.1NRT,306.8,17.93,D
31.74537,75.58987,331.94,1.29,1.13,2024-05-09,0828,A,74,6.1NRT,310.04,16.29,D
31.75672,75.12565,326.53,1.37,1.16,2024-05-09,0828,A,65,6.1NRT,308.05,11.31,D
31.79426,75.21809,328.48,1.35,1.15,2024-05-09,0828,A,55,6.1NRT,307.8,12.47,D
31.79181,75.20422,332.47,1.35,1.15,2024-05-09,0828,A,77,6.1NRT,308.32,20.74,D
31.76946,74.80279,340.69,1.43,1.18,2024-05-09,0828,A,86,6.1NRT,309.53,45.51,D
31.95277,75.12272,332.23,1.36,1.15,2024-05-09,0828,A,76,6.1NRT,308.74,20.14,D
31.95028,75.10875,331.84,1.36,1.16,2024-05-09,0828,A,76,6.1NRT,309,19.06,D
31.9453,75.08077,329.89,1.37,1.16,2024-05-09,0828,A,72,6.1NRT,308.01,15.2,D
31.99994,75.10522,330.55,1.36,1.15,2024-05-09,0828,A,75,6.1NRT,309.18,15.93,D
31.81994,73.95175,327.4,1.6,1.25,2024-05-09,0828,A,57,6.1NRT,308.47,14.82,D
32.31322,76.68829,320.3,1.13,1.06,2024-05-09,0828,A,64,6.1NRT,293.8,20.43,D
31.51523,72.24574,330.6,2.1,1.41,2024-05-09,0828,A,71,6.1NRT,310.33,28.77,D
32.14674,75.46006,331.6,1.29,1.13,2024-05-09,0828,A,78,6.1NRT,309.57,18.2,D
31.93308,74.23465,328.82,1.53,1.22,2024-05-09,0828,A,64,6.1NRT,307.2,19.27,D
32.14806,75.01181,335.47,1.37,1.16,2024-05-09,0828,A,82,6.1NRT,307.54,31.13,D
32.14549,74.99776,336.82,1.37,1.16,2024-05-09,0828,A,83,6.1NRT,307.16,34.62,D
32.02265,74.33621,328.41,1.5,1.21,2024-05-09,0828,A,63,6.1NRT,309.21,14.87,D
31.98749,73.91228,331.35,1.6,1.25,2024-05-09,0828,A,70,6.1NRT,310.33,22.35,D
32.01083,73.85423,328.3,1.61,1.25,2024-05-09,0828,A,46,6.1NRT,308.66,16.1,D
31.94202,73.24973,328.69,1.77,1.3,2024-05-09,0830,A,66,6.1NRT,308.11,19,D
31.98487,73.11813,331.1,1.8,1.31,2024-05-09,0830,A,72,6.1NRT,307.88,34.59,D
32.08184,73.43073,331.7,1.71,1.28,2024-05-09,0830,A,73,6.1NRT,308.07,26.3,D
32.4755,74.9246,333.33,1.36,1.16,2024-05-09,0830,A,81,6.1NRT,307.06,22.96,D
32.47298,74.9105,328.28,1.37,1.16,2024-05-09,0830,A,41,6.1NRT,306.77,14.06,D
32.48561,74.922,327.26,1.36,1.16,2024-05-09,0830,A,47,6.1NRT,306.67,10.66,D
32.4831,74.90788,330.5,1.37,1.16,2024-05-09,0830,A,76,6.1NRT,306.93,19.24,D
32.51731,74.81965,332.33,1.38,1.16,2024-05-09,0830,A,80,6.1NRT,306.51,25.95,D
32.51473,74.8054,334.89,1.38,1.16,2024-05-09,0830,A,83,6.1NRT,306.1,31.5,D
32.50169,74.73376,326.13,1.4,1.17,2024-05-09,0830,A,62,6.1NRT,305.93,12.76,D
32.51712,74.75986,330.6,1.39,1.17,2024-05-09,0830,A,78,6.1NRT,305.79,20.79,D
32.57279,74.84313,325.78,1.37,1.16,2024-05-09,0830,A,62,6.1NRT,305.36,11.51,D
32.59518,74.73286,325.5,1.39,1.17,2024-05-09,0830,A,72,6.1NRT,306,11.36,D
32.58467,74.6752,335.52,1.4,1.17,2024-05-09,0830,A,84,6.1NRT,306.15,34.3,D
32.75422,74.46561,323.53,1.43,1.18,2024-05-09,0830,A,62,6.1NRT,305.76,13.34,D
24.85519,55.06471,331,1.04,1.02,2024-05-09,1006,A,45,6.1NRT,314.63,11.41,D
27.32236,56.51892,336.65,1.01,1.01,2024-05-09,1006,A,74,6.1NRT,324,11.48,D
27.76786,58.11576,343.71,1.13,1.06,2024-05-09,1006,A,85,6.1NRT,323.95,27.77,D
30.08649,55.39615,328.4,1,1,2024-05-09,1006,A,60,6.1NRT,316.77,8.61,D
